suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.026,Improved analysis‐error covariance matrix for high‐dimensional variational inversions: application to source estimation using a 3D atmospheric transport model,,2015,10.1002/qj.2495,54,N. Bousserez; D. Henze; A. Perkins; K. W. Bowman; Meemong Lee; Junjie Liu; Feng Deng; Dylan B. A. Jones
exclude,0.026,The NINJA-2 project: Detecting and characterizing gravitational waveforms modelled using numerical binary black hole simulations,,2014,10.1088/0264-9381/31/11/115004,53,The Ligo Scientific Collaboration; The Virgo Collaboration; T. N. C. J. Aasi; B. Abbott; R. Abbott; T. Abbott; M. Abernathy; T. Accadia; F. Acernese; K. Ackley; C. Adams; T. Adams; P. Addesso; R. Adhikari; C. Affeldt; M. Agathos; N. Aggarwal; O. Aguiar; A. Ain; P. Ajith; A. Alemic; B. Allen; A. Allocca; D. Amariutei; M. Andersen; R. Anderson; S. Anderson; W. Anderson; K. Arai; M. Araya; C. Arceneaux; J. Areeda; S. Aston; P. Astone; P. Aufmuth; C. Aulbert; L. Austin; B. Aylott; S. Babak; P. Baker; G. Ballardin; S. Ballmer; J. Barayoga; M. Barbet; B. Barish; D. Barker; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; M. Barton; I. Bartos; R. Bassiri; A. Basti; J. Batch; J. Bauchrowitz; T. Bauer; B. Behnke; M. Bejger; M. Beker; C. Belczynski; A. Bell; C. Bell; G. Bergmann; D. Bersanetti; A. Bertolini; J. Betzwieser; P. Beyersdorf; I. Bilenko; G. Billingsley; J. Birch; S. Biscans; M. Bitossi; M. Bizouard; E. Black; J. K. Blackburn; L. Blackburn; D. Blair; S. Bloemen; M. Blom; O. Bock; T. Bodiya; M. Boer; G. Bogaert; C. Bogan; C. Bond; F. Bondu; L. Bonelli; R. Bonnand; R. Bork; M. Born; V. Boschi; S. Bose; L. Bosi; C. Bradaschia; P. Brady; V. Braginsky; M. Branchesi; J. Brau; T. Briant; D. Bridges; A. Brillet; M. Brinkmann; V. Brisson; A. Brooks; D. Brown; D. Brown; F. Bruckner; S. Buchman; T. Bulik; H. Bulten; A. Buonanno; R. Burman; D. Buskulic; C. Buy; L. Cadonati; G. Cagnoli; J. C. Bustillo; E. Calloni; J. Camp; P. Campsie; K. Cannon; B. Canuel; J. Cao; C. Capano; F. Carbognani; L. Carbone; S. Caride; A. Castiglia; S. Caudill; M. Cavaglià; F. Cavalier; R. Cavalieri; C. Celerier; G. Cella; C. Cepeda; E. Cesarini; R. Chakraborty; T. Chalermsongsak; S. Chamberlin; S. Chao; P. Charlton; É. Chassande-Mottin; X. Chen; Y. Chen; A. Chincarini; A. Chiummo; H. Cho; J. Chow; N. Christensen; Q. Chu; S. Chua; S. Chung; G. Ciani; F. Clara; J. Clark; F. Cleva; E. Coccia; P. Cohadon; A. Colla; C. Collette; M. Colombini; L. Cominsky; M. Constancio; A. Conte; D. Cook; T. Corbitt; M. Cordier; N. Cornish; A. Corpuz; A. Corsi; C. Costa; M. Coughlin; S. Coughlin; J. Coulon; S. Countryman; P. Couvares; D. Coward; M. Cowart; D. Coyne; R. Coyne; K. Craig; J. Creighton; S. Crowder; A. Cumming; L. Cunningham; E. Cuoco; K. Dahl; T. D. Canton; M. Damjanic; S. Danilishin; S. D’Antonio; K. Danzmann; V. Dattilo; H. Daveloza; M. Davier; G. Davies; E. Daw; R. Day; T. Dayanga; G. Debreczeni; J. Degallaix; S. Del'eglise; W. D. Pozzo; T. Denker; T. Dent; H. Dereli; V. Dergachev; R. Rosa; R. Derosa; R. DeSalvo; S. Dhurandhar; M. Díaz; L. Fiore; A. Lieto; I. Palma; A. Virgilio; A. Donath; F. Donovan; K. Dooley; S. Doravari; S. Dossa; R. Douglas; T. Downes; M. Drago; R. Drever; J. Driggers; Z. Du; S. Dwyer; T. Eberle; T. Edo; M. Edwards; A. Effler; H. Eggenstein; P. Ehrens; J. Eichholz; S. Eikenberry; G. EndrHoczi; R. Essick; T. Etzel; M. Evans; T. Evans; M. Factourovich; V. Fafone; S. Fairhurst; Q. Fang; S. Farinon; B. Farr; W. Farr; Marc Favata; H. Fehrmann; M. Fejer; D. Feldbaum; F. Feroz; I. Ferrante; F. Ferrini; F. Fidecaro; L. Finn; I. Fiori; R. Fisher; R. Flaminio; J. Fournier; S. Franco; S. Frasca; F. Frasconi; M. Frede; Z. Frei; A. Freise; R. Frey; T. Fricke; P. Fritschel; V. Frolov; P. Fulda; M. Fyffe; J. Gair; L. Gammaitoni; S. Gaonkar; F. Garufi; N. Gehrels; G. Gemme; E. Génin; A. Gennai; S. Ghosh; J. Giaime; K. Giardina; A. Giazotto; C. Gill; J. Gleason; E. Goetz; R. Goetz; L. Gondán; G. González; N. Gordon; M. Gorodetsky; S. Gossan; S. Gossler; R. Gouaty; C. Graf; P. Graff; M. Granata; A. Grant; S. Gras; C. Gray; R. Greenhalgh; A. Gretarsson; P. Groot; H. Grote; K. Grover; S. Grunewald; G. Guidi; C. Guido; K. Gushwa; E. Gustafson; R. Gustafson; D. Hammer; G. Hammond; M. Hanke; J. Hanks; C. Hanna; J. Hanson; J. Harms; G. Harry; I. Harry; E. Harstad; M. Hart; M. Hartman; C. Haster; K. Haughian; A. Heidmann; M. Heintze; H. Heitmann; P. Hello; G. Hemming; M. Hendry; I. Heng; A. Heptonstall; M. Heurs; M. Hewitson; S. Hild; D. Hoak; K. Hodge; K. Holt; S. Hooper; P. Hopkins; D. Hosken; J. Hough; E. Howell; Y. Hu; B. Hughey; S. Husa; S. Huttner; M. Huynh; T. Huynh--Dinh; D. Ingram; R. Inta; T. Isogai; A. Ivanov; B. Iyer; K. Izumi; M. Jacobson; E. James; H. Jang; P. Jaranowski; Y. Ji; F. Jim'enez-Forteza; W. Johnson; D. Jones; R. Jones; R. Jonker; L. Ju; K. Haris; P. Kalmus; V. Kalogera; S. Kandhasamy; G. Kang; J. Kanner; J. Karlén; M. Kasprzack; E. Katsavounidis; W. Katzman; H. Kaufer; K. Kawabe; F. Kawazoe; F. K'ef'elian; G. M. Keiser; D. Keitel; D. Kelley; W. Kells; A. Khalaidovski; F. Khalili; E. Khazanov; C. Kim; K. Kim; N. Kim; N. Kim; Y. Kim; E. King; P. King; D. Kinzel; J. Kissel; S. Klimenko; J. Kline; S. Koehlenbeck; K. Kokeyama; V. Kondrashov; S. Koranda; W. Korth; I. Kowalska; D. Kozak; A. Kremin; V. Kringel; B. Krishnan; A. Królak; G. Kuehn; A. Kumar; P. Kumar; R. Kumar; L. Kuo; A. Kutynia; P. Kwee; M. Landry; B. Lantz; S. Larson; P. Lasky; C. Lawrie; A. Lazzarini; C. Lazzaro; P. Leaci; S. Leavey; E. Lebigot; C. Lee; H. Lee; H. Lee; J. Lee; M. Leonardi; J. Leong; A. L. Roux; N. Leroy; N. Letendre; Y. Levin; B. Levine; J. Lewis; T. Li; K. Libbrecht; A. Libson; A. Lin; T. Littenberg; V. Litvine; N. Lockerbie; V. Lockett; D. Lodhia; K. Loew; J. Logue; A. Lombardi; M. Lorenzini; V. Loriette; M. Lormand; G. Losurdo; J. Lough; M. Lubinski; H. Luck; Erik Luijten; A. Lundgren; R. Lynch; Y. Ma; J. Macarthur; E. Macdonald; T. Macdonald; B. Machenschalk; M. Macinnis; D. Macleod; F. Magaña-Sandoval; M. Mageswaran; C. Maglione; K. Mailand; E. Majorana; I. Maksimovic; V. Malvezzi; N. Man; G. Manca; I. Mandel; V. Mandic; V. Mangano; N. Mangini; M. Mantovani; F. Marchesoni; F. Marion; S. Márka; Z. M'arka; A. Markosyan; E. Maros; J. Marque; F. Martelli; I. Martin; R. Martin; L. Martinelli; D. Martynov; J. Marx; K. Mason; A. Masserot
exclude,0.026,Assessing the magnitude of CO2 flux uncertainty in atmospheric CO2 records using products from NASA's Carbon Monitoring Flux Pilot Project,,2015,10.1002/2014jd022411,52,L. Ott; S. Pawson; G. Collatz; W. Gregg; D. Menemenlis; H. Brix; C. Rousseaux; K. Bowman; Junjie Liu; A. Eldering; M. Gunson; S. Kawa
exclude,0.026,Satellite‐based estimates of reduced CO and CO2 emissions due to traffic restrictions during the 2008 Beijing Olympics,,2012,10.1029/2012gl052395,52,H. Worden; Yafang Cheng; G. Pfister; G. Carmichael; Qiang Zhang; D. Streets; M. Deeter; D. Edwards; J. Gille; J. Worden
exclude,0.026,Chemical loss of ozone during the Arctic winter of 1999/2000: An analysis based on balloon‐borne observations,,2002,10.1029/2001jd000620,51,R. Salawitch; J. Margitan; B. Sen; G. Toon; G. Osterman; M. Rex; J. Elkins; E. Ray; F. Moore; D. Hurst; P. Romashkin; R. Bevilacqua; K. Hoppel; E. Richard; T. Bui
exclude,0.026,Attribution of historical ozone forcing to anthropogenic emissions,,2013,10.1038/nclimate1835,49,D. Shindell; G. Faluvegi; L. Nazarenko; K. Bowman; J. Lamarque; A. Voulgarakis; G. Schmidt; O. Pechony; R. Ruedy
exclude,0.026,Sensitivity of outgoing longwave radiative flux to the global vertical distribution of ozone characterized by instantaneous radiative kernels from Aura-TES,,2011,10.1029/2010jd015101,48,H. Worden; K. Bowman; S. Kulawik; A. Aghedo
exclude,0.026,"Search for Multi-messenger Sources of Gravitational Waves and High-energy Neutrinos with Advanced LIGO during its first Observing Run, ANTARES and IceCube",,2018,10.3847/1538-4357/aaf21d,46,Antares; IceCube; Ligo; Virgo Collaborations A. Albert; M. André; M. Anghinolfi; M. Ardid; J. Aubert; J. Aublin; T. Avgitas; B. Baret; J. Barrios-Martí; S. Basa; B. Belhorma; V. Bertin; S. Biagi; R. Bormuth; J. Boumaaza; S. Bourret; M. Bouwhuis; H. Brânzaș; R. Bruijn; J. Brunner; J. Busto; A. Capone; L. Caramete; J. Carr; S. Celli; M. Chabab; R. Moursli; T. Chiarusi; M. Circella; J. Coelho; A. Coleiro; M. Colomer; R. Coniglione; H. Costantini; P. Coyle; A. Creusot; A. Díaz; A. Deschamps; C. Distefano; I. Palma; A. Domi; R. Donà; C. Donzaud; D. Dornic; D. Drouhin; T. Eberl; I. Bojaddaini; N. Khayati; D. Elsasser; A. Enzenhofer; A. Ettahiri; F. Fassi; I. Felis; P. Fermani; G. Ferrara; L. Fusco; P. Gay; H. Glotin; T. Grégoire; R. G. Ruiz; K. Graf; S. Hallmann; H. Haren; A. Heijboer; Y. Hello; J. Hernández-Rey; J. Hol; J. Hofestadt; G. Illuminati; M. Jong; M. Jongen; M. Kadler; O. Kalekin; U. Katz; N. R. Khan-Chowdhury; A. Kouchner; M. Kreter; I. Kreykenbohm; V. Kulikovskiy; C. Lachaud; R. Lahmann; D. Lefèvre; E. Leonora; G. Levi; M. Lotze; S. Loucatos; G. Maggi; M. Marcelin; A. Margiotta; A. Marinelli; J. Martínez-Mora; R. Mele; K. Melis; P. Migliozzi; A. Moussa; S. Navas; E. Nezri; A. Núñez; Mukharbek Organokov; G. Pavalas; C. Pellegrino; P. Piattelli; V. Popa; T. Pradier; L. Quinn; C. Racca; N. Randazzo; G. Riccobene; A. Sánchez-Losa; M. Saldaña; I. Salvadori; D. Samtleben; M. Sanguineti; P. Sapienza; F. Schussler; M. Spurio; T. Stolarczyk; M. Taiuti; Y. Tayalati; A. Trovato; B. Vallage; V. Elewyck; F. Versari; D. Vivolo; J. Wilms; D. Zaborov; J. Zornoza; J. Zúñiga; M. Aartsen; M. Ackermann; J. Adams; J. Aguilar; M. Ahlers; M. Ahrens; D. Altmann; K. Andeen; T. Anderson; I. Ansseau; G. Anton; C. Arguelles; J. Auffenberg; S. Axani; P. Backes; H. Bagherpour; X. Bai; A. Barbano; J. P. Barron; S. Barwick; V. Baum; R. Bay; J. Beatty; J. Tjus; K. Becker; S. Benzvi; D. Berley; E. Bernardini; D. Besson; G. Binder; D. Bindig; E. Blaufuss; S. Blot; C. Bohm; M. Borner; F. Bos; S. Boser; O. Botner; E. Bourbeau; J. Bourbeau; F. Bradascio; J. Braun; M. Brenzke; H. Bretz; S. Bron; J. Brostean-Kaiser; A. Burgman; R. Busse; T. Carver; E. Cheung; D. Chirkin; K. Clark; L. Classen; G. Collin; J. Conrad; P. Coppin; P. Correa; D. Cowen; R. Cross; P. Dave; M. Day; J. D. André; C. Clercq; J. DeLaunay; H. Dembinski; K. Deoskar; S. Ridder; P. Desiati; K. D. Vries; G. Wasseige; M. With; T. DeYoung; J. C. Díaz-Vélez; V. Lorenzo; H. Dujmovic; J. Dumm; M. Dunkman; E. Dvorak; B. Eberhardt; T. Ehrhardt; B. Eichmann; P. Eller; P. Evenson; S. Fahey; A. Fazely; J. Felde; K. Filimonov; C. Finley; A. Franckowiak; E. Friedman; A. Fritz; T. Gaisser; J. Gallagher; E. Ganster; S. Garrappa; L. Gerhardt; K. Ghorbani; W. Giang; T. Glauch; T. Glusenkamp; A. Goldschmidt; J. G. Gonzalez; D. Grant; Z. Griffith; C. Haack; A. Hallgren; L. Halve; F. Halzen; K. Hanson; D. Hebecker; D. Heereman; K. Helbing; R. Hellauer; S. Hickford; J. Hignight; G. Hill; K. Hoffman; R. Hoffmann; T. Hoinka; B. Hokanson-Fasig; K. Hoshina; F. Huang; M. Huber; K. Hultqvist; Mirco Hünnefeld; R. Hussain; S. In; N. Iovine; A. Ishihara; E. Jacobi; G. Japaridze; M. Jeong; K. Jero; B. Jones; P. Kalaczyński; W. Kang; A. Kappes; D. Kappesser; T. Karg; A. Karle; M. Kauer; A. Keivani; J. Kelley; A. Kheirandish; J. Kim; T. Kintscher; J. Kiryluk; T. Kittler; S. Klein; R. Koirala; H. Kolanoski; L. Kopke; C. Kopper; S. Kopper; J. Koschinsky; D. Koskinen; M. Kowalski; K. Krings; M. Kroll; G. Kruckl; S. Kunwar; N. Kurahashi; A. Kyriacou; M. Labare; J. Lanfranchi; M. Larson; F. Lauber; K. Leonard; M. Leuermann; Q. Liu; E. Lohfink; C. J. L. Mariscal; L. Lu; J. Lunemann; W. Luszczak; J. Madsen; K. Mahn; Y. Makino; S. Mancina; I. Mariş; R. Maruyama; K. Mase; R. Maunu; K. Meagher; M. Medici; M. Meier; T. Menne; G. Merino; T. Meures; S. Miarecki; J. Micallef; G. Momenté; T. Montaruli; R. Moore; M. Moulai; R. Nagai; R. Nahnhauer; P. Nakarmi; U. Naumann; G. Neer; H. Niederhausen; S. Nowicki; D. Nygren; A. Pollmann; A. Olivas; A. O'Murchadha; E. O’Sullivan; T. Palczewski; H. Pandya; D. Pankova; P. Peiffer; J. Pepper; C. P. Heros; D. Pieloth; E. Pinat; A. Pizzuto; M. Plum; P. Price; G. Przybylski; C. Raab; M. Rameez; L. Rauch; K. Rawlins; I. C. Rea; R. Reimann; B. Relethford; G. Renzi; E. Resconi; W. Rhode; M. Richman; S. Robertson; M. Rongen; C. Rott; T. Ruhe; D. Ryckbosch; D. Rysewyk; I. Safa; S. Herrera; A. Sandrock; J. Sandroos; M. Santander; S. Sarkar; K. Satalecka; M. Schaufel; P. Schlunder; T. Schmidt; A. Schneider; J. Schneider; S. Schoneberg; L. Schumacher; S. Sclafani; D. Seckel; S. Seunarine; J. Soedingrekso; D. Soldin; M. Song; G. Spiczak; C. Spiering; J. Stachurska; M. Stamatikos; T. Stanev; A. Stasik; R. Stein; J. Stettner; A. Steuer; T. Stezelberger; R. Stokstad; A. Stol; N. Strotjohann; T. Stuttard; G. Sullivan; M. Sutherland; I. Taboada; F. Tenholt; S. Ter-Antonyan; A. Terliuk; S. Tilav; P. Toale; M. Tobin; C. Tonnis; S. Toscano; D. Tosi; M. Tselengidou; C. Tung; A. Turcati; R. Turcotte; C. Turley; B. Ty; E. Unger; M. U. Elorrieta; M. Usner; J. Vandenbroucke; W. Driessche; D. Eijk; N. Eijndhoven; S. Vanheule; J. Santen; M. Vraeghe; C. Walck; A. Wallace; M. Wallraff; F. Wandler; N. Wandkowsky; T. B. Watson; A. Waza; C. Weaver; M. Weiss; C. Wendt; J. Werthebach; S. Westerhoff; B. Whelan; N. Whitehorn; K. Wiebe; C. Wiebusch; L. Wille; D. Williams; L. Wills; M. Wolf; J. Wood; T. R. Wood; E. Woolsey; K. Woschnagg; G. Wrede; D. Xu; X. Xu; Y. Xu; J. Yáñez; G. Yodh; S. Yoshida; T. Yuan; B. Abbott; R. Abbott; T. Abbott; S. Abraham; F. Acernese; K. Ackley; C. Adams; V. Adya; C. Affeldt; M. Agathos; K. Agatsuma; N. Aggarwal; O. Aguiar; L. Aiello; A. Ain; P. Ajith; G. Allen; A. Allocca; M. Aloy; P. Altin; A. Amato; A. Ananyeva; S. Anderson; W. Anderson; S. Angelova; S. Antier; S. Appert; K. Arai; M. Araya; J. Areeda; M. Arène; N. Arnaud; K. Arun; S. Ascenzi; G. Ashton; S. Aston; P. Astone; F. Aubin; P. Aufmuth
exclude,0.026,Tropospheric Emission Spectrometer nadir spectral radiance comparisons,,2008,10.1029/2007jd008856,45,M. Shephard; H. Worden; K. Cady-Pereira; M. Lampel; M. Luo; K. Bowman; E. Sarkissian; R. Beer; D. Rider; D. Tobin; H. Revercomb; B. Fisher; D. Tremblay; S. Clough; G. Osterman; M. Gunson
exclude,0.026,"Formaldehyde in the Tropical Western Pacific: Chemical Sources and Sinks, Convective Transport, and Representation in CAM‐Chem and the CCMI Models",Journal of Geophysical Research - Atmospheres,2017,10.1002/2016jd026121,44,Daniel C. Anderson; J. Nicely; G. Wolfe; T. Hanisco; R. Salawitch; T. Canty; R. Dickerson; E. Apel; S. Baidar; T. Bannan; N. Blake; Dexian Chen; B. Dix; R. Fernández; S. Hall; R. Hornbrook; L. Gregory Huey; B. Josse; P. Jöckel; D. Kinnison; T. Koenig; M. Le Breton; V. Marécal; O. Morgenstern; L. Oman; L. Pan; C. Percival; D. Plummer; L. Revell; E. Rozanov; A. Saiz‐Lopez; A. Stenke; K. Sudo; S. Tilmes; K. Ullmann; R. Volkamer; A. Weinheimer; G. Zeng
exclude,0.026,Narrow-band search of continuous gravitational-wave signals from Crab and Vela pulsars in Virgo VSR4 data,,2014,10.1103/physrevd.91.022004,44,The Ligo Scientific Collaboration; T. N. C. J. Aasi; B. Abbott; R. Abbott; T. Abbott; M. Abernathy; F. Acernese; K. Ackley; C. Adams; T. Adams; P. Addesso; R. Adhikari; V. Adya; C. Affeldt; M. Agathos; K. Agatsuma; N. Aggarwal; O. Aguiar; A. Ain; P. Ajith; A. Alemic; B. Allen; A. Allocca; D. Amariutei; S. Anderson; W. Anderson; K. Arai; M. Araya; C. Arceneaux; J. Areeda; G. Ashton; S. Ast; S. Aston; P. Astone; P. Aufmuth; C. Aulbert; B. Aylott; S. Babak; P. Baker; F. Baldaccini; G. Ballardin; S. Ballmer; J. Barayoga; M. Barbet; S. Barclay; B. Barish; D. Barker; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; J. Bartlett; M. Barton; I. Bartos; R. Bassiri; A. Basti; J. Batch; T. Bauer; C. Baune; V. Bavigadda; B. Behnke; M. Bejger; C. Belczynski; A. Bell; C. Bell; M. Benacquista; J. Bergman; G. Bergmann; C. Berry; D. Bersanetti; A. Bertolini; J. Betzwieser; S. Bhagwat; R. Bhandare; I. Bilenko; G. Billingsley; J. Birch; S. Biscans; M. Bitossi; C. Biwer; M. Bizouard; J. Blackburn; L. Blackburn; C. Blair; D. Blair; S. Bloemen; O. Bock; T. Bodiya; M. Boer; G. Bogaert; P. Bojtos; C. Bond; F. Bondu; L. Bonelli; R. Bonnand; R. Bork; M. Born; V. Boschi; S. Bose; C. Bradaschia; P. Brady; V. Braginsky; M. Branchesi; J. Brau; T. Briant; D. Bridges; A. Brillet; M. Brinkmann; V. Brisson; A. Brooks; D. Brown; D. Brown; N. Brown; S. Buchman; A. Buikema; T. Bulik; H. Bulten; A. Buonanno; D. Buskulic; C. Buy; L. Cadonati; G. Cagnoli; J. C. Bustillo; E. Calloni; J. Camp; K. Cannon; J. Cao; C. Capano; F. Carbognani; S. Caride; S. Caudill; M. Cavaglià; F. Cavalier; R. Cavalieri; G. Cella; C. Cepeda; E. Cesarini; R. Chakraborty; T. Chalermsongsak; S. Chamberlin; S. Chao; P. Charlton; É. Chassande-Mottin; Y. Chen; A. Chincarini; A. Chiummo; H. Cho; M. Cho; J. Chow; N. Christensen; Q. Chu; S. Chua; S. Chung; G. Ciani; F. Clara; J. Clark; F. Cleva; E. Coccia; P. Cohadon; A. Colla; C. Collette; M. Colombini; L. Cominsky; M. Constancio; Jr.; A. Conte; D. Cook; T. Corbitt; N. Cornish; A. Corsi; C. Costa; M. Coughlin; J. Coulon; S. Countryman; P. Couvares; D. Coward; M. Cowart; D. Coyne; R. Coyne; K. Craig; J. Creighton; T. Creighton; J. Cripe; S. Crowder; A. Cumming; L. Cunningham; E. Cuoco; C. Cutler; K. Dahl; T. D. Canton; M. Damjanic; S. Danilishin; S. D’Antonio; K. Danzmann; L. Dartez; V. Dattilo; I. Dave; H. Daveloza; M. Davier; G. Davies; E. Daw; R. Day; D. DeBra; G. Debreczeni; J. Degallaix; M. D. Laurentis; S. Del'eglise; W. D. Pozzo; T. Denker; T. Dent; H. Dereli; V. Dergachev; R. Rosa; R. Derosa; R. DeSalvo; S. Dhurandhar; M. Díaz; L. Fiore; A. Lieto; I. Palma; A. Virgilio; G. Dojcinoski; V. Dolique; E. Dominguez; F. Donovan; K. Dooley; S. Doravari; R. Douglas; T. Downes; M. Drago; J. Driggers; Z. Du; M. Ducrot; S. Dwyer; T. Eberle; T. Edo; M. Edwards; A. Effler; H. Eggenstein; P. Ehrens; J. Eichholz; S. Eikenberry; R. Essick; T. Etzel; M. Evans; T. Evans; M. Factourovich; V. Fafone; S. Fairhurst; X. Fan; Q. Fang; S. Farinon; B. Farr; W. Farr; Marc Favata; M. Fays; H. Fehrmann; M. Fejer; D. Feldbaum; I. Ferrante; E. Ferreira; F. Ferrini; F. Fidecaro; I. Fiori; R. Fisher; R. Flaminio; J. Fournier; S. Franco; S. Frasca; F. Frasconi; Z. Frei; A. Freise; R. Frey; T. Fricke; P. Fritschel; V. Frolov; S. Fuentes-Tapia; P. Fulda; M. Fyffe; J. Gair; L. Gammaitoni; S. Gaonkar; F. Garufi; A. Gatto; N. Gehrels; G. Gemme; B. Gendre; E. Génin; A. Gennai; L. Gergely; S. Ghosh; J. Giaime; K. Giardina; A. Giazotto; J. Gleason; E. Goetz; R. Goetz; L. Gondán; G. González; N. Gordon; M. Gorodetsky; S. Gossan; S. Gossler; R. Gouaty; C. Graf; P. Graff; M. Granata; A. Grant; S. Gras; C. Gray; G. Greco; R. Greenhalgh; A. Gretarsson; P. Groot; H. Grote; S. Grunewald; G. Guidi; C. Guido; X. Guo; K. Gushwa; E. Gustafson; R. Gustafson; J. Hacker; E. Hall; G. Hammond; M. Hanke; J. Hanks; C. Hanna; M. Hannam; J. Hanson; T. Hardwick; J. Harms; G. Harry; I. Harry; M. Hart; M. Hartman; C. Haster; K. Haughian; S. Hee; A. Heidmann; M. Heintze; G. Heinzel; H. Heitmann; P. Hello; G. Hemming; M. Hendry; I. Heng; A. Heptonstall; M. Heurs; M. Hewitson; S. Hild; D. Hoak; K. Hodge; D. Hofman; S. Hollitt; K. Holt; P. Hopkins; D. Hosken; J. Hough; E. Houston; E. Howell; Y. Hu; E. Huerta; B. Hughey; S. Husa; S. Huttner; M. Huynh; T. Huynh--Dinh; A. Idrisy; N. Indik; D. Ingram; R. Inta; G. Islas; J. Isler; T. Isogai; B. Iyer; K. Izumi; M. Jacobson; H. Jang; P. Jaranowski; S. Jawahar; Y. Ji; F. Jim'enez-Forteza; W. Johnson; D. Jones; R. Jones; R. Jonker; L. Ju; K. Haris; V. Kalogera; S. Kandhasamy; G. Kang; J. Kanner; M. Kasprzack; E. Katsavounidis; W. Katzman; H. Kaufer; S. Kaufer; T. Kaur; K. Kawabe; F. Kawazoe; F. K'ef'elian; G. M. Keiser; D. Keitel; D. Kelley; W. Kells; D. Keppel; J. Key; A. Khalaidovski; F. Khalili; E. Khazanov; C. Kim; K. Kim; N. Kim; N. Kim; Y. Kim; E. King; P. King; D. Kinzel; J. Kissel; S. Klimenko; J. Kline; S. Koehlenbeck; K. Kokeyama; V. Kondrashov; M. Korobko; W. Korth; I. Kowalska; D. Kozak; V. Kringel; B. Krishnan; A. Królak; C. Krueger; G. Kuehn; A. Kumar; P. Kumar; L. Kuo; A. Kutynia; M. Landry; B. Lantz; S. Larson; P. Lasky; A. Lazzarini; C. Lazzaro; J. Le; P. Leaci; S. Leavey; E. Lebigot; E. Lebigot; C. Lee; H. Lee; H. Lee; M. Leonardi; J. Leong; N. Leroy; N. Letendre; Y. Levin; B. Levine; J. Lewis; T. Li; K. Libbrecht; A. Libson; A. Lin; T. Littenberg; N. Lockerbie; V. Lockett; J. Logue; A. Lombardi; M. Lorenzini; V. Loriette; M. Lormand; G. Losurdo; J. Lough; M. Lubinski; H. Luck; A. Lundgren; R. Lynch; Y. Ma; J. Macarthur; T. Macdonald; B. Machenschalk; M. MacInnis; D. Macleod; F. Magaña-Sandoval; R. Magee; M. Mageswaran; C. Maglione; K. Mailand; E. Majorana; I. Maksimovic; V. Malvezzi; N. Man; I. Mandel; V. Mandic; V. Mangano; G. Mansell; M. Mantovani; F. Marchesoni; F. Marion; S. Márka
exclude,0.026,Roles of transport and chemistry processes in global ozone change on interannual and multidecadal time scales,,2014,10.1002/2013jd020838,40,T. Sekiya; K. Sudo
exclude,0.026,Large horizontal gradients in atmospheric CO at the synoptic scale as seen by spaceborne Measurements of Pollution in the Troposphere,,2006,10.1029/2005jd006076,36,Jane Liu; J. Drummond; Dylan B. A. Jones; Z. Cao; H. Bremer; J. Kar; J. Zou; F. Nichitiu; J. Gille
exclude,0.026,Analysis of residual mean transport in the stratosphere: 1. Model description and comparison with satellite data,,2000,10.1029/2000jd900213,36,H. Schneider; Dylan B. A. Jones; M. McElroy; G. Shi
exclude,0.026,Atmospheric Measurement Techniques Characterization of Aura Tes Carbonyl Sulfide Retrievals over Ocean,,,,35,L. Kuai; J. Worden; S. Kulawik; S. Montzka; J. Liu
exclude,0.026,Role of meteorological variability in global tropospheric ozone during 1970–2008,,2012,10.1029/2012jd018054,33,T. Sekiya; K. Sudo
exclude,0.026,Ozone export from East Asia: The role of PAN,,2016,10.1002/2016jd024952,30,Zhe Jiang; J. Worden; V. Payne; Liye Zhu; E. Fischer; T. Walker; Dylan Jones
exclude,0.026,Influence of interannual variations in transport on summertime abundances of ozone over the Middle East,,2011,10.1029/2011jd016188,29,Jane Liu; Dylan B. A. Jones; Shunli Zhang; J. Kar
exclude,0.026,Nighttime cirrus detection using Atmospheric Infrared Sounder window channels and total column water vapor,,2005,10.1029/2004jd005430,26,B. Kahn; Kuo-Nan Liou; Sung-Yung Lee; E. Fishbein; S. DeSouza‐Machado; A. Eldering; E. Fetzer; S. Hannon; L. Strow
exclude,0.026,Two-dimensional characterization of atmospheric profile retrievals from limb sounding observations,,2004,10.1016/s0022-4073(03)00274-7,25,J. Worden; K. Bowman; Dylan B. A. Jones
exclude,0.026,Carbon monoxide (CO) vertical profiles derived from joined TES and MLS measurements,,2013,10.1002/jgrd.50800,24,M. Luo; W. Read; S. Kulawik; J. Worden; N. Livesey; K. Bowman; R. Herman
exclude,0.026,Satellite observations of CO2 from a highly elliptical orbit for studies of the Arctic and boreal carbon cycle,,2014,10.1002/2013jd020337,23,R. Nassar; C. Sioris; Dylan B. A. Jones; J. McConnell
exclude,0.026,"PAN in the eastern Pacific free troposphere: A satellite view of the sources, seasonality, interannual variability, and timeline for trend detection",,2017,10.1002/2016jd025868,21,Liye Zhu; V. Payne; T. Walker; J. Worden; Zhe Jiang; S. Kulawik; E. Fischer
